Hours,Lifetime Hourly Data: System power generated (kW),MW
4097.5,-7.08862,0
4098.5,-7.08862,0
4099.5,-7.08862,0
4100.5,-7.08862,0
4101.5,-7.08862,0
4102.5,-7.08862,0
4103.5,-7.08862,0
4104.5,-7.08862,0
4105.5,-7.08862,0
4106.5,-7.08862,0
4107.5,-7.08862,0
4108.5,-7.08862,0
4109.5,-7.08862,0
4110.5,-7.08862,0
4111.5,-7.08862,0
4112.5,2057.65,2.05765
4113.5,5912.32,5.91232
4114.5,15493.5,15.4935
4115.5,21369.3,21.3693
4116.5,19155,19.155
4117.5,19473.6,19.4736
4118.5,8286.07,8.28607
4119.5,12476.4,12.4764
4120.5,3538.84,3.53884
4121.5,-7.08862,0
4122.5,-7.08862,0
4123.5,-7.08862,0
4124.5,-7.08862,0
4125.5,-7.08862,0
4126.5,-7.08862,0
4127.5,-7.08862,0
4128.5,-7.08862,0
4129.5,-7.08862,0
4130.5,-7.08862,0
4131.5,-7.08862,0
4132.5,-7.08862,0
4133.5,-7.08862,0
4134.5,-7.08862,0
4135.5,-7.08862,0
4136.5,13834.3,13.8343
4137.5,29456.3,29.4563
4138.5,39378.8,39.3788
4139.5,45620.1,45.6201
4140.5,47391.8,47.3918
4141.5,44633.2,44.6332
4142.5,24188.9,24.1889
4143.5,19674.1,19.6741
4144.5,13237.1,13.2371
4145.5,-7.08862,0
4146.5,-7.08862,0
4147.5,-7.08862,0
4148.5,-7.08862,0
4149.5,-7.08862,0
4150.5,-7.08862,0
4151.5,-7.08862,0
4152.5,-7.08862,0
4153.5,-7.08862,0
4154.5,-7.08862,0
4155.5,-7.08862,0
4156.5,-7.08862,0
4157.5,-7.08862,0
4158.5,-7.08862,0
4159.5,-7.08862,0
4160.5,13514.4,13.5144
4161.5,28991.3,28.9913
4162.5,38336.3,38.3363
4163.5,44509.2,44.5092
4164.5,44527.6,44.5276
4165.5,29792.2,29.7922
4166.5,36119.8,36.1198
4167.5,32866.6,32.8666
4168.5,18642.8,18.6428
4169.5,-7.08862,0
4170.5,-7.08862,0
4171.5,-7.08862,0
4172.5,-7.08862,0
4173.5,-7.08862,0
4174.5,-7.08862,0
4175.5,-7.08862,0
4176.5,-7.08862,0
4177.5,-7.08862,0
4178.5,-7.08862,0
4179.5,-7.08862,0
4180.5,-7.08862,0
4181.5,-7.08862,0
4182.5,-7.08862,0
4183.5,-7.08862,0
4184.5,5194.22,5.19422
4185.5,14105.6,14.1056
4186.5,20144,20.144
4187.5,28117.6,28.1176
4188.5,44832.6,44.8326
4189.5,37204.2,37.2042
4190.5,11119.6,11.1196
4191.5,25133.2,25.1332
4192.5,11378.9,11.3789
4193.5,-7.08862,0
4194.5,-7.08862,0
4195.5,-7.08862,0
4196.5,-7.08862,0
4197.5,-7.08862,0
4198.5,-7.08862,0
4199.5,-7.08862,0
4200.5,-7.08862,0
4201.5,-7.08862,0
4202.5,-7.08862,0
4203.5,-7.08862,0
4204.5,-7.08862,0
4205.5,-7.08862,0
4206.5,-7.08862,0
4207.5,-7.08862,0
4208.5,1970.8,1.9708
4209.5,17606.6,17.6066
4210.5,10952.7,10.9527
4211.5,24230.4,24.2304
4212.5,34229.9,34.2299
4213.5,37849.1,37.8491
4214.5,37372.8,37.3728
4215.5,6809.29,6.80929
4216.5,2242.37,2.24237
4217.5,-7.08862,0
4218.5,-7.08862,0
4219.5,-7.08862,0
4220.5,-7.08862,0
4221.5,-7.08862,0
4222.5,-7.08862,0
4223.5,-7.08862,0
4224.5,-7.08862,0
4225.5,-7.08862,0
4226.5,-7.08862,0
4227.5,-7.08862,0
4228.5,-7.08862,0
4229.5,-7.08862,0
4230.5,-7.08862,0
4231.5,-7.08862,0
4232.5,764.436,0.764436
4233.5,1862.78,1.86278
4234.5,3378.63,3.37863
4235.5,4786.49,4.78649
4236.5,6230.72,6.23072
4237.5,5515.47,5.51547
4238.5,5223.42,5.22342
4239.5,1689.65,1.68965
4240.5,105.946,0.105946
4241.5,-7.08862,0
4242.5,-7.08862,0
4243.5,-7.08862,0
4244.5,-7.08862,0
4245.5,-7.08862,0
4246.5,-7.08862,0
4247.5,-7.08862,0
4248.5,-7.08862,0
4249.5,-7.08862,0
4250.5,-7.08862,0
4251.5,-7.08862,0
4252.5,-7.08862,0
4253.5,-7.08862,0
4254.5,-7.08862,0
4255.5,-7.08862,0
4256.5,933.28,0.93328
4257.5,3224.34,3.22434
4258.5,3378.8,3.3788
4259.5,6461.93,6.46193
4260.5,10164.7,10.1647
4261.5,10827,10.827
4262.5,7353.35,7.35335
4263.5,3054.79,3.05479
4264.5,595.897,0.595897
4265.5,-7.08862,0
4266.5,-7.08862,0
4267.5,-7.08862,0
4268.5,-7.08862,0
4269.5,-7.08862,0
4270.5,-7.08862,0
4271.5,-7.08862,0
4272.5,-7.08862,0
4273.5,-7.08862,0
4274.5,-7.08862,0
4275.5,-7.08862,0
4276.5,-7.08862,0
4277.5,-7.08862,0
4278.5,-7.08862,0
4279.5,-7.08862,0
4280.5,-7.08862,0
4281.5,285.253,0.285253
4282.5,958.188,0.958188
4283.5,1848.77,1.84877
4284.5,447.318,0.447318
4285.5,1115.55,1.11555
4286.5,619.931,0.619931
4287.5,2382.36,2.38236
4288.5,608.832,0.608832
4289.5,-7.08862,0
4290.5,-7.08862,0
4291.5,-7.08862,0
4292.5,-7.08862,0
4293.5,-7.08862,0
4294.5,-7.08862,0
4295.5,-7.08862,0
4296.5,-7.08862,0
4297.5,-7.08862,0
4298.5,-7.08862,0
4299.5,-7.08862,0
4300.5,-7.08862,0
4301.5,-7.08862,0
4302.5,-7.08862,0
4303.5,-7.08862,0
4304.5,3791.08,3.79108
4305.5,17640.5,17.6405
4306.5,16312.9,16.3129
4307.5,29829.5,29.8295
4308.5,35828.2,35.8282
4309.5,41803.4,41.8034
4310.5,25711.5,25.7115
4311.5,5656.65,5.65665
4312.5,2781.45,2.78145
4313.5,-7.08862,0
4314.5,-7.08862,0
4315.5,-7.08862,0
4316.5,-7.08862,0
4317.5,-7.08862,0
4318.5,-7.08862,0
4319.5,-7.08862,0
4320.5,-7.08862,0
4321.5,-7.08862,0
4322.5,-7.08862,0
4323.5,-7.08862,0
4324.5,-7.08862,0
4325.5,-7.08862,0
4326.5,-7.08862,0
4327.5,-7.08862,0
4328.5,14181.1,14.1811
4329.5,31263.1,31.2631
4330.5,38959.3,38.9593
4331.5,44159.5,44.1595
4332.5,46778.3,46.7783
4333.5,45314.3,45.3143
4334.5,9512.34,9.51234
4335.5,9549.49,9.54949
4336.5,13661.2,13.6612
4337.5,-7.08862,0
4338.5,-7.08862,0
4339.5,-7.08862,0
4340.5,-7.08862,0
4341.5,-7.08862,0
4342.5,-7.08862,0
4343.5,-7.08862,0
4344.5,-7.08862,0
4345.5,-7.08862,0
4346.5,-7.08862,0
4347.5,-7.08862,0
4348.5,-7.08862,0
4349.5,-7.08862,0
4350.5,-7.08862,0
4351.5,-7.08862,0
4352.5,1422.97,1.42297
4353.5,3450.2,3.4502
4354.5,28965.7,28.9657
4355.5,13024.1,13.0241
4356.5,27068.3,27.0683
4357.5,35594.2,35.5942
4358.5,18499.8,18.4998
4359.5,30398.9,30.3989
4360.5,3362.52,3.36252
4361.5,-7.08862,0
4362.5,-7.08862,0
4363.5,-7.08862,0
4364.5,-7.08862,0
4365.5,-7.08862,0
4366.5,-7.08862,0
4367.5,-7.08862,0
4368.5,-7.08862,0
4369.5,-7.08862,0
4370.5,-7.08862,0
4371.5,-7.08862,0
4372.5,-7.08862,0
4373.5,-7.08862,0
4374.5,-7.08862,0
4375.5,-7.08862,0
4376.5,8419.25,8.41925
4377.5,14223.7,14.2237
4378.5,18799.4,18.7994
4379.5,21917.8,21.9178
4380.5,27751.7,27.7517
4381.5,30458.2,30.4582
4382.5,14898.4,14.8984
4383.5,14288.8,14.2888
4384.5,9248.81,9.24881
4385.5,-7.08862,0
4386.5,-7.08862,0
4387.5,-7.08862,0
4388.5,-7.08862,0
4389.5,-7.08862,0
4390.5,-7.08862,0
4391.5,-7.08862,0
4392.5,-7.08862,0
4393.5,-7.08862,0
4394.5,-7.08862,0
4395.5,-7.08862,0
4396.5,-7.08862,0
4397.5,-7.08862,0
4398.5,-7.08862,0
4399.5,-7.08862,0
4400.5,9128.53,9.12853
4401.5,28059.3,28.0593
4402.5,34281.1,34.2811
4403.5,33312.7,33.3127
4404.5,45286.4,45.2864
4405.5,43240.2,43.2402
4406.5,22700.6,22.7006
4407.5,27333.7,27.3337
4408.5,1675.82,1.67582
4409.5,-7.08862,0
4410.5,-7.08862,0
4411.5,-7.08862,0
4412.5,-7.08862,0
4413.5,-7.08862,0
4414.5,-7.08862,0
4415.5,-7.08862,0
4416.5,-7.08862,0
4417.5,-7.08862,0
4418.5,-7.08862,0
4419.5,-7.08862,0
4420.5,-7.08862,0
4421.5,-7.08862,0
4422.5,-7.08862,0
4423.5,-7.08862,0
4424.5,2230.01,2.23001
4425.5,2394.3,2.3943
4426.5,10345.5,10.3455
4427.5,8853.72,8.85372
4428.5,8008.66,8.00866
4429.5,4667.07,4.66707
4430.5,2558.02,2.55802
4431.5,3626.33,3.62633
4432.5,1344.73,1.34473
4433.5,-7.08862,0
4434.5,-7.08862,0
4435.5,-7.08862,0
4436.5,-7.08862,0
4437.5,-7.08862,0
4438.5,-7.08862,0
4439.5,-7.08862,0
4440.5,-7.08862,0
4441.5,-7.08862,0
4442.5,-7.08862,0
4443.5,-7.08862,0
4444.5,-7.08862,0
4445.5,-7.08862,0
4446.5,-7.08862,0
4447.5,-7.08862,0
4448.5,7304.85,7.30485
4449.5,22107.7,22.1077
4450.5,24357.1,24.3571
4451.5,39383.7,39.3837
4452.5,33588.1,33.5881
4453.5,37736,37.736
4454.5,35050.8,35.0508
4455.5,8880.43,8.88043
4456.5,4096.35,4.09635
4457.5,-7.08862,0
4458.5,-7.08862,0
4459.5,-7.08862,0
4460.5,-7.08862,0
4461.5,-7.08862,0
4462.5,-7.08862,0
4463.5,-7.08862,0
4464.5,-7.08862,0
4465.5,-7.08862,0
4466.5,-7.08862,0
4467.5,-7.08862,0
4468.5,-7.08862,0
4469.5,-7.08862,0
4470.5,-7.08862,0
4471.5,-7.08862,0
4472.5,6882.37,6.88237
4473.5,25954.5,25.9545
4474.5,32838.1,32.8381
4475.5,44211.7,44.2117
4476.5,22638.2,22.6382
4477.5,13074.7,13.0747
4478.5,28197.6,28.1976
4479.5,19649.2,19.6492
4480.5,12938.3,12.9383
4481.5,-7.08862,0
4482.5,-7.08862,0
4483.5,-7.08862,0
4484.5,-7.08862,0
4485.5,-7.08862,0
4486.5,-7.08862,0
4487.5,-7.08862,0
4488.5,-7.08862,0
4489.5,-7.08862,0
4490.5,-7.08862,0
4491.5,-7.08862,0
4492.5,-7.08862,0
4493.5,-7.08862,0
4494.5,-7.08862,0
4495.5,-7.08862,0
4496.5,2737.84,2.73784
4497.5,9473.93,9.47393
4498.5,32641,32.641
4499.5,37909.6,37.9096
4500.5,29272,29.272
4501.5,41891.3,41.8913
4502.5,31907.8,31.9078
4503.5,16857.7,16.8577
4504.5,5415.25,5.41525
4505.5,-7.08862,0
4506.5,-7.08862,0
4507.5,-7.08862,0
4508.5,-7.08862,0
4509.5,-7.08862,0
4510.5,-7.08862,0
4511.5,-7.08862,0
4512.5,-7.08862,0
4513.5,-7.08862,0
4514.5,-7.08862,0
4515.5,-7.08862,0
4516.5,-7.08862,0
4517.5,-7.08862,0
4518.5,-7.08862,0
4519.5,-7.08862,0
4520.5,5716.67,5.71667
4521.5,23626.1,23.6261
4522.5,23495,23.495
4523.5,10273.7,10.2737
4524.5,10043.4,10.0434
4525.5,7285.85,7.28585
4526.5,21032.1,21.0321
4527.5,5248.68,5.24868
4528.5,3763.77,3.76377
4529.5,-7.08862,0
4530.5,-7.08862,0
4531.5,-7.08862,0
4532.5,-7.08862,0
4533.5,-7.08862,0
4534.5,-7.08862,0
4535.5,-7.08862,0
4536.5,-7.08862,0
4537.5,-7.08862,0
4538.5,-7.08862,0
4539.5,-7.08862,0
4540.5,-7.08862,0
4541.5,-7.08862,0
4542.5,-7.08862,0
4543.5,-7.08862,0
4544.5,5076.09,5.07609
4545.5,9731.31,9.73131
4546.5,43378.5,43.3785
4547.5,41885.3,41.8853
4548.5,15979.1,15.9791
4549.5,32190.3,32.1903
4550.5,26591.4,26.5914
4551.5,5054.41,5.05441
4552.5,3815.92,3.81592
4553.5,-7.08862,0
4554.5,-7.08862,0
4555.5,-7.08862,0
4556.5,-7.08862,0
4557.5,-7.08862,0
4558.5,-7.08862,0
4559.5,-7.08862,0
4560.5,-7.08862,0
4561.5,-7.08862,0
4562.5,-7.08862,0
4563.5,-7.08862,0
4564.5,-7.08862,0
4565.5,-7.08862,0
4566.5,-7.08862,0
4567.5,-7.08862,0
4568.5,4236.17,4.23617
4569.5,10204.8,10.2048
4570.5,25108.9,25.1089
4571.5,14750.4,14.7504
4572.5,35703,35.703
4573.5,15209.7,15.2097
4574.5,10472.9,10.4729
4575.5,4804.23,4.80423
4576.5,2216.49,2.21649
4577.5,-7.08862,0
4578.5,-7.08862,0
4579.5,-7.08862,0
4580.5,-7.08862,0
4581.5,-7.08862,0
4582.5,-7.08862,0
4583.5,-7.08862,0
4584.5,-7.08862,0
4585.5,-7.08862,0
4586.5,-7.08862,0
4587.5,-7.08862,0
4588.5,-7.08862,0
4589.5,-7.08862,0
4590.5,-7.08862,0
4591.5,-7.08862,0
4592.5,2109.49,2.10949
4593.5,6045.35,6.04535
4594.5,8538.18,8.53818
4595.5,6817.44,6.81744
4596.5,3706.85,3.70685
4597.5,3545.62,3.54562
4598.5,1868.02,1.86802
4599.5,809.501,0.809501
4600.5,131.531,0.131531
4601.5,-7.08862,0
4602.5,-7.08862,0
4603.5,-7.08862,0
4604.5,-7.08862,0
4605.5,-7.08862,0
4606.5,-7.08862,0
4607.5,-7.08862,0
4608.5,-7.08862,0
4609.5,-7.08862,0
4610.5,-7.08862,0
4611.5,-7.08862,0
4612.5,-7.08862,0
4613.5,-7.08862,0
4614.5,-7.08862,0
4615.5,-7.08862,0
4616.5,12530.6,12.5306
4617.5,13155.5,13.1555
4618.5,19926.2,19.9262
4619.5,13082.9,13.0829
4620.5,32558.3,32.5583
4621.5,10179,10.179
4622.5,36693.6,36.6936
4623.5,18774.2,18.7742
4624.5,13515.2,13.5152
4625.5,142.863,0.142863
4626.5,-7.08862,0
4627.5,-7.08862,0
4628.5,-7.08862,0
4629.5,-7.08862,0
4630.5,-7.08862,0
4631.5,-7.08862,0
4632.5,-7.08862,0
4633.5,-7.08862,0
4634.5,-7.08862,0
4635.5,-7.08862,0
4636.5,-7.08862,0
4637.5,-7.08862,0
4638.5,-7.08862,0
4639.5,-7.08862,0
4640.5,4447.72,4.44772
4641.5,4670.39,4.67039
4642.5,11616.5,11.6165
4643.5,31732,31.732
4644.5,43347.4,43.3474
4645.5,40912.9,40.9129
4646.5,44068.6,44.0686
4647.5,28011.7,28.0117
4648.5,13922,13.922
4649.5,-7.08862,0
4650.5,-7.08862,0
4651.5,-7.08862,0
4652.5,-7.08862,0
4653.5,-7.08862,0
4654.5,-7.08862,0
4655.5,-7.08862,0
4656.5,-7.08862,0
4657.5,-7.08862,0
4658.5,-7.08862,0
4659.5,-7.08862,0
4660.5,-7.08862,0
4661.5,-7.08862,0
4662.5,-7.08862,0
4663.5,-7.08862,0
4664.5,14860.1,14.8601
4665.5,30388.5,30.3885
4666.5,41619.2,41.6192
4667.5,44352.5,44.3525
4668.5,48827.8,48.8278
4669.5,40887.3,40.8873
4670.5,38202.6,38.2026
4671.5,28654.8,28.6548
4672.5,12139.7,12.1397
4673.5,-7.08862,0
4674.5,-7.08862,0
4675.5,-7.08862,0
4676.5,-7.08862,0
4677.5,-7.08862,0
4678.5,-7.08862,0
4679.5,-7.08862,0
4680.5,-7.08862,0
4681.5,-7.08862,0
4682.5,-7.08862,0
4683.5,-7.08862,0
4684.5,-7.08862,0
4685.5,-7.08862,0
4686.5,-7.08862,0
4687.5,-7.08862,0
4688.5,15936.6,15.9366
4689.5,31881.8,31.8818
4690.5,41676.6,41.6766
4691.5,46823.7,46.8237
4692.5,47086,47.086
4693.5,46840.2,46.8402
4694.5,39297.8,39.2978
4695.5,24468,24.468
4696.5,16114.2,16.1142
4697.5,377.773,0.377773
4698.5,-7.08862,0
4699.5,-7.08862,0
4700.5,-7.08862,0
4701.5,-7.08862,0
4702.5,-7.08862,0
4703.5,-7.08862,0
4704.5,-7.08862,0
4705.5,-7.08862,0
4706.5,-7.08862,0
4707.5,-7.08862,0
4708.5,-7.08862,0
4709.5,-7.08862,0
4710.5,-7.08862,0
4711.5,-7.08862,0
4712.5,14666.4,14.6664
4713.5,30228,30.228
4714.5,32869.8,32.8698
4715.5,34762.5,34.7625
4716.5,35111.7,35.1117
4717.5,44364.3,44.3643
4718.5,39682.1,39.6821
4719.5,32507.9,32.5079
4720.5,14695.2,14.6952
4721.5,-7.08862,0
4722.5,-7.08862,0
4723.5,-7.08862,0
4724.5,-7.08862,0
4725.5,-7.08862,0
4726.5,-7.08862,0
4727.5,-7.08862,0
4728.5,-7.08862,0
4729.5,-7.08862,0
4730.5,-7.08862,0
4731.5,-7.08862,0
4732.5,-7.08862,0
4733.5,-7.08862,0
4734.5,-7.08862,0
4735.5,-7.08862,0
4736.5,12215.1,12.2151
4737.5,13873.2,13.8732
4738.5,16223.5,16.2235
4739.5,32511.3,32.5113
4740.5,28240.2,28.2402
4741.5,45115.9,45.1159
4742.5,43029,43.029
4743.5,27672.3,27.6723
4744.5,9547.22,9.54722
4745.5,-7.08862,0
4746.5,-7.08862,0
4747.5,-7.08862,0
4748.5,-7.08862,0
4749.5,-7.08862,0
4750.5,-7.08862,0
4751.5,-7.08862,0
4752.5,-7.08862,0
4753.5,-7.08862,0
4754.5,-7.08862,0
4755.5,-7.08862,0
4756.5,-7.08862,0
4757.5,-7.08862,0
4758.5,-7.08862,0
4759.5,-7.08862,0
4760.5,14057.7,14.0577
4761.5,30985.3,30.9853
4762.5,44179.8,44.1798
4763.5,22056.9,22.0569
4764.5,11318.6,11.3186
4765.5,16478.5,16.4785
4766.5,11803.6,11.8036
4767.5,7456.93,7.45693
4768.5,12426.3,12.4263
4769.5,182.593,0.182593
4770.5,-7.08862,0
4771.5,-7.08862,0
4772.5,-7.08862,0
4773.5,-7.08862,0
4774.5,-7.08862,0
4775.5,-7.08862,0
4776.5,-7.08862,0
4777.5,-7.08862,0
4778.5,-7.08862,0
4779.5,-7.08862,0
4780.5,-7.08862,0
4781.5,-7.08862,0
4782.5,-7.08862,0
4783.5,-7.08862,0
4784.5,14192.3,14.1923
4785.5,28805.8,28.8058
4786.5,37501.5,37.5015
4787.5,45561.5,45.5615
4788.5,48598.2,48.5982
4789.5,47396,47.396
4790.5,41037.1,41.0371
4791.5,27276.2,27.2762
4792.5,14338.4,14.3384
4793.5,75.0126,0.0750126
4794.5,-7.08862,0
4795.5,-7.08862,0
4796.5,-7.08862,0
4797.5,-7.08862,0
4798.5,-7.08862,0
4799.5,-7.08862,0
4800.5,-7.08862,0
4801.5,-7.08862,0
4802.5,-7.08862,0
4803.5,-7.08862,0
4804.5,-7.08862,0
4805.5,-7.08862,0
4806.5,-7.08862,0
4807.5,-7.08862,0
4808.5,19054.7,19.0547
4809.5,32030.2,32.0302
4810.5,36145.9,36.1459
4811.5,41314.8,41.3148
4812.5,47810.5,47.8105
4813.5,34701.5,34.7015
4814.5,26791.8,26.7918
4815.5,19024.6,19.0246
4816.5,18130.1,18.1301
4817.5,-7.08862,0
4818.5,-7.08862,0
4819.5,-7.08862,0
4820.5,-7.08862,0
4821.5,-7.08862,0
4822.5,-7.08862,0
4823.5,-7.08862,0
4824.5,-7.08862,0
4825.5,-7.08862,0
4826.5,-7.08862,0
4827.5,-7.08862,0
4828.5,-7.08862,0
4829.5,-7.08862,0
4830.5,-7.08862,0
4831.5,-7.08862,0
4832.5,3524.17,3.52417
4833.5,9660.59,9.66059
4834.5,24997.3,24.9973
4835.5,30969.5,30.9695
4836.5,22106.6,22.1066
4837.5,18694.2,18.6942
4838.5,18633.9,18.6339
4839.5,11769.8,11.7698
4840.5,5566.92,5.56692
4841.5,18.2469,0.0182469
4842.5,-7.08862,0
4843.5,-7.08862,0
4844.5,-7.08862,0
4845.5,-7.08862,0
4846.5,-7.08862,0
4847.5,-7.08862,0
4848.5,-7.08862,0
4849.5,-7.08862,0
4850.5,-7.08862,0
4851.5,-7.08862,0
4852.5,-7.08862,0
4853.5,-7.08862,0
4854.5,-7.08862,0
4855.5,-7.08862,0
4856.5,952.046,0.952046
4857.5,1879.05,1.87905
4858.5,2371.06,2.37106
4859.5,4444.67,4.44467
4860.5,7974.16,7.97416
4861.5,9938.41,9.93841
4862.5,8123.32,8.12332
4863.5,2721.87,2.72187
4864.5,281.719,0.281719
4865.5,-7.08862,0
4866.5,-7.08862,0
4867.5,-7.08862,0
4868.5,-7.08862,0
4869.5,-7.08862,0
4870.5,-7.08862,0
4871.5,-7.08862,0
4872.5,-7.08862,0
4873.5,-7.08862,0
4874.5,-7.08862,0
4875.5,-7.08862,0
4876.5,-7.08862,0
4877.5,-7.08862,0
4878.5,-7.08862,0
4879.5,-7.08862,0
4880.5,3024.28,3.02428
4881.5,6401.99,6.40199
4882.5,8558.27,8.55827
4883.5,9501.01,9.50101
4884.5,9677.81,9.67781
4885.5,8954.99,8.95499
4886.5,10955.7,10.9557
4887.5,4136.73,4.13673
4888.5,3463.4,3.4634
4889.5,355.109,0.355109
4890.5,-7.08862,0
4891.5,-7.08862,0
4892.5,-7.08862,0
4893.5,-7.08862,0
4894.5,-7.08862,0
4895.5,-7.08862,0
4896.5,-7.08862,0
4897.5,-7.08862,0
4898.5,-7.08862,0
4899.5,-7.08862,0
4900.5,-7.08862,0
4901.5,-7.08862,0
4902.5,-7.08862,0
4903.5,23.9631,0.0239631
4904.5,2407.9,2.4079
4905.5,8656.94,8.65694
4906.5,16761.8,16.7618
4907.5,24008.6,24.0086
4908.5,18327.5,18.3275
4909.5,17763.5,17.7635
4910.5,14391.5,14.3915
4911.5,8825.38,8.82538
4912.5,5160.65,5.16065
4913.5,141.807,0.141807
4914.5,-7.08862,0
4915.5,-7.08862,0
4916.5,-7.08862,0
4917.5,-7.08862,0
4918.5,-7.08862,0
4919.5,-7.08862,0
4920.5,-7.08862,0
4921.5,-7.08862,0
4922.5,-7.08862,0
4923.5,-7.08862,0
4924.5,-7.08862,0
4925.5,-7.08862,0
4926.5,-7.08862,0
4927.5,159.082,0.159082
4928.5,6217.9,6.2179
4929.5,17843.7,17.8437
4930.5,32373.5,32.3735
4931.5,34122,34.122
4932.5,49915.6,49.9156
4933.5,47141,47.141
4934.5,37977.6,37.9776
4935.5,30240.9,30.2409
4936.5,10231.8,10.2318
4937.5,368.99,0.36899
4938.5,-7.08862,0
4939.5,-7.08862,0
4940.5,-7.08862,0
4941.5,-7.08862,0
4942.5,-7.08862,0
4943.5,-7.08862,0
4944.5,-7.08862,0
4945.5,-7.08862,0
4946.5,-7.08862,0
4947.5,-7.08862,0
4948.5,-7.08862,0
4949.5,-7.08862,0
4950.5,-7.08862,0
4951.5,38.5534,0.0385534
4952.5,3654.99,3.65499
4953.5,9098.27,9.09827
4954.5,13062.2,13.0622
4955.5,21915.5,21.9155
4956.5,17076,17.076
4957.5,7962.18,7.96218
4958.5,6117.65,6.11765
4959.5,5533.8,5.5338
4960.5,2763.68,2.76368
4961.5,16.7696,0.0167696
4962.5,-7.08862,0
4963.5,-7.08862,0
4964.5,-7.08862,0
4965.5,-7.08862,0
4966.5,-7.08862,0
4967.5,-7.08862,0
4968.5,-7.08862,0
4969.5,-7.08862,0
4970.5,-7.08862,0
4971.5,-7.08862,0
4972.5,-7.08862,0
4973.5,-7.08862,0
4974.5,-7.08862,0
4975.5,28.1492,0.0281492
4976.5,3004.46,3.00446
4977.5,10843.9,10.8439
4978.5,12622.5,12.6225
4979.5,17028.5,17.0285
4980.5,12082.4,12.0824
4981.5,14617.1,14.6171
4982.5,25865,25.865
4983.5,25322,25.322
4984.5,13333.7,13.3337
4985.5,484.584,0.484584
4986.5,-7.08862,0
4987.5,-7.08862,0
4988.5,-7.08862,0
4989.5,-7.08862,0
4990.5,-7.08862,0
4991.5,-7.08862,0
4992.5,-7.08862,0
4993.5,-7.08862,0
4994.5,-7.08862,0
4995.5,-7.08862,0
4996.5,-7.08862,0
4997.5,-7.08862,0
4998.5,-7.08862,0
4999.5,83.555,0.083555
5000.5,18445.4,18.4454
5001.5,33913.5,33.9135
5002.5,44326.7,44.3267
5003.5,48438,48.438
5004.5,50074.9,50.0749
5005.5,45417.9,45.4179
5006.5,43841.7,43.8417
5007.5,23973.2,23.9732
5008.5,10271.5,10.2715
5009.5,718.202,0.718202
5010.5,-7.08862,0
5011.5,-7.08862,0
5012.5,-7.08862,0
5013.5,-7.08862,0
5014.5,-7.08862,0
5015.5,-7.08862,0
5016.5,-7.08862,0
5017.5,-7.08862,0
5018.5,-7.08862,0
5019.5,-7.08862,0
5020.5,-7.08862,0
5021.5,-7.08862,0
5022.5,-7.08862,0
5023.5,494.532,0.494532
5024.5,17458.9,17.4589
5025.5,29978.7,29.9787
5026.5,42118.6,42.1186
5027.5,49588.3,49.5883
5028.5,50411.1,50.4111
5029.5,46847.6,46.8476
5030.5,39733.8,39.7338
5031.5,23502.7,23.5027
5032.5,6482.63,6.48263
5033.5,35.8162,0.0358162
5034.5,-7.08862,0
5035.5,-7.08862,0
5036.5,-7.08862,0
5037.5,-7.08862,0
5038.5,-7.08862,0
5039.5,-7.08862,0
5040.5,-7.08862,0
5041.5,-7.08862,0
5042.5,-7.08862,0
5043.5,-7.08862,0
5044.5,-7.08862,0
5045.5,-7.08862,0
5046.5,-7.08862,0
5047.5,234.503,0.234503
5048.5,11323.6,11.3236
5049.5,20487.4,20.4874
5050.5,19800.5,19.8005
5051.5,23955.3,23.9553
5052.5,31829.5,31.8295
5053.5,23680.7,23.6807
5054.5,14415.9,14.4159
5055.5,7724.21,7.72421
5056.5,11813.5,11.8135
5057.5,375.763,0.375763
5058.5,-7.08862,0
5059.5,-7.08862,0
5060.5,-7.08862,0
5061.5,-7.08862,0
5062.5,-7.08862,0
5063.5,-7.08862,0
5064.5,-7.08862,0
5065.5,-7.08862,0
5066.5,-7.08862,0
5067.5,-7.08862,0
5068.5,-7.08862,0
5069.5,-7.08862,0
5070.5,-7.08862,0
5071.5,122.812,0.122812
5072.5,15861.8,15.8618
5073.5,31197.2,31.1972
5074.5,42170.5,42.1705
5075.5,44657.8,44.6578
5076.5,50034.1,50.0341
5077.5,47469.1,47.4691
5078.5,40948.9,40.9489
5079.5,25913,25.913
5080.5,10571.3,10.5713
5081.5,28.4493,0.0284493
5082.5,-7.08862,0
5083.5,-7.08862,0
5084.5,-7.08862,0
5085.5,-7.08862,0
5086.5,-7.08862,0
5087.5,-7.08862,0
5088.5,-7.08862,0
5089.5,-7.08862,0
5090.5,-7.08862,0
5091.5,-7.08862,0
5092.5,-7.08862,0
5093.5,-7.08862,0
5094.5,-7.08862,0
5095.5,625.049,0.625049
5096.5,16868.1,16.8681
5097.5,34426.5,34.4265
5098.5,30482.9,30.4829
5099.5,29808.4,29.8084
5100.5,24297.5,24.2975
5101.5,30369.3,30.3693
5102.5,17471,17.471
5103.5,15607.7,15.6077
5104.5,3796.23,3.79623
5105.5,294.395,0.294395
5106.5,-7.08862,0
5107.5,-7.08862,0
5108.5,-7.08862,0
5109.5,-7.08862,0
5110.5,-7.08862,0
5111.5,-7.08862,0
5112.5,-7.08862,0
5113.5,-7.08862,0
5114.5,-7.08862,0
5115.5,-7.08862,0
5116.5,-7.08862,0
